Kod;Nazwa;Wyszczególnienie;Typy szkół;Rok;Wartosc;Jednostka miary;Atrybut
4080000000;LUBUSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2008;4200;szt.; 
4080000000;LUBUSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2009;4526;szt.; 
4080000000;LUBUSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2010;4548;szt.; 
4080000000;LUBUSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2011;4853;szt.; 
4080000000;LUBUSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2012;4871;szt.; 
4080000000;LUBUSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2002;350;szt.; 
4080000000;LUBUSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2003;648;szt.; 
4080000000;LUBUSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2004;371;szt.; 
4080000000;LUBUSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2005;308;szt.; 
4080000000;LUBUSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2006;346;szt.; 
4080000000;LUBUSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2007;459;szt.; 
4080000000;LUBUSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2008;459;szt.; 
4080000000;LUBUSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2009;548;szt.; 
4080000000;LUBUSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2010;429;szt.; 
4080000000;LUBUSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2011;493;szt.; 
4080000000;LUBUSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2012;499;szt.; 
4080000000;LUBUSKIE;komputery w szkole;technika;2002;1508;szt.; 
4080000000;LUBUSKIE;komputery w szkole;technika;2003;1370;szt.; 
4080000000;LUBUSKIE;komputery w szkole;technika;2004;1779;szt.; 
4080000000;LUBUSKIE;komputery w szkole;technika;2005;1838;szt.; 
4080000000;LUBUSKIE;komputery w szkole;technika;2006;2893;szt.; 
4080000000;LUBUSKIE;komputery w szkole;technika;2007;3201;szt.; 
4080000000;LUBUSKIE;komputery w szkole;technika;2008;3531;szt.; 
4080000000;LUBUSKIE;komputery w szkole;technika;2009;3851;szt.; 
4080000000;LUBUSKIE;komputery w szkole;technika;2010;4094;szt.; 
4080000000;LUBUSKIE;komputery w szkole;technika;2011;4360;szt.; 
4080000000;LUBUSKIE;komputery w szkole;technika;2012;4360;szt.; 
4080000000;LUBUSKIE;komputery w szkole;licea profilowane;2002;239;szt.; 
4080000000;LUBUSKIE;komputery w szkole;licea profilowane;2003;551;szt.; 
4080000000;LUBUSKIE;komputery w szkole;licea profilowane;2004;642;szt.; 
4080000000;LUBUSKIE;komputery w szkole;licea profilowane;2005;717;szt.; 
4080000000;LUBUSKIE;komputery w szkole;licea profilowane;2006;796;szt.; 
4080000000;LUBUSKIE;komputery w szkole;licea profilowane;2007;411;szt.; 
4080000000;LUBUSKIE;komputery w szkole;licea profilowane;2008;210;szt.; 
4080000000;LUBUSKIE;komputery w szkole;licea profilowane;2009;127;szt.; 
4080000000;LUBUSKIE;komputery w szkole;licea profilowane;2010;25;szt.; 
4080000000;LUBUSKIE;komputery w szkole;licea profilowane;2011;0;szt.; 
4080000000;LUBUSKIE;komputery w szkole;licea profilowane;2012;12;szt.; 
4080000000;LUBUSKIE;komputery w szkole;licea ogólnokształcące;2002;-;szt.; 
4080000000;LUBUSKIE;komputery w szkole;licea ogólnokształcące;2003;-;szt.; 
4080000000;LUBUSKIE;komputery w szkole;licea ogólnokształcące;2004;-;szt.; 
4080000000;LUBUSKIE;komputery w szkole;licea ogólnokształcące;2005;-;szt.; 
4080000000;LUBUSKIE;komputery w szkole;licea ogólnokształcące;2006;1898;szt.; 
4080000000;LUBUSKIE;komputery w szkole;licea ogólnokształcące;2007;1909;szt.; 
4080000000;LUBUSKIE;komputery w szkole;licea ogólnokształcące;2008;2473;szt.; 
4080000000;LUBUSKIE;komputery w szkole;licea ogólnokształcące;2009;2402;szt.; 
4080000000;LUBUSKIE;komputery w szkole;licea ogólnokształcące;2010;2577;szt.; 
4080000000;LUBUSKIE;komputery w szkole;licea ogólnokształcące;2011;2680;szt.; 
4080000000;LUBUSKIE;komputery w szkole;licea ogólnokształcące;2012;2724;szt.; 
4080000000;LUBUSKIE;komputery w szkole;szkoły policealne;2002;562;szt.; 
4080000000;LUBUSKIE;komputery w szkole;szkoły policealne;2003;489;szt.; 
4080000000;LUBUSKIE;komputery w szkole;szkoły policealne;2004;565;szt.; 
4080000000;LUBUSKIE;komputery w szkole;szkoły policealne;2005;619;szt.; 
4080000000;LUBUSKIE;komputery w szkole;szkoły policealne;2006;824;szt.; 
4080000000;LUBUSKIE;komputery w szkole;szkoły policealne;2007;61;szt.; 
4080000000;LUBUSKIE;komputery w szkole;szkoły policealne;2008;202;szt.; 
4080000000;LUBUSKIE;komputery w szkole;szkoły policealne;2009;159;szt.; 
4080000000;LUBUSKIE;komputery w szkole;szkoły policealne;2010;148;szt.; 
4080000000;LUBUSKIE;komputery w szkole;szkoły policealne;2011;149;szt.; 
4080000000;LUBUSKIE;komputery w szkole;szkoły policealne;2012;147;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2002;1431;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2003;2095;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2004;2309;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2005;2447;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2006;3626;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2007;3802;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2008;4056;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2009;4303;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2010;4368;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2011;4649;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2012;4684;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2002;232;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2003;541;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2004;316;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2005;247;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2006;288;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2007;374;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2008;394;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2009;480;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2010;361;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2011;424;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2012;431;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;technika;2002;1026;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;technika;2003;1051;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;technika;2004;1389;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;technika;2005;1611;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;technika;2006;2652;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;technika;2007;3043;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;technika;2008;3453;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;technika;2009;3706;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;technika;2010;3982;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;technika;2011;4225;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;technika;2012;4241;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;licea profilowane;2002;173;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;licea profilowane;2003;503;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;licea profilowane;2004;604;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;licea profilowane;2005;589;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;licea profilowane;2006;686;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;licea profilowane;2007;385;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;licea profilowane;2008;209;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;licea profilowane;2009;117;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;licea profilowane;2010;25;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;licea profilowane;2011;0;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;licea profilowane;2012;12;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2002;-;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2003;-;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2004;-;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2005;-;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2006;1680;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2007;1706;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2008;2318;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2009;2311;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2010;2483;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2011;2554;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2012;2681;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;szkoły policealne;2002;485;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;szkoły policealne;2003;432;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;szkoły policealne;2004;518;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;szkoły policealne;2005;465;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;szkoły policealne;2006;754;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;szkoły policealne;2007;61;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;szkoły policealne;2008;193;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;szkoły policealne;2009;158;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;szkoły policealne;2010;148;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;szkoły policealne;2011;144;szt.; 
4080000000;LUBUSKIE;komputery z dostępem do Internetu;szkoły policealne;2012;143;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2002;4846;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2003;5803;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2004;6447;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2005;6718;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2006;9300;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2007;10006;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2008;11192;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2009;12092;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2010;12475;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2011;12753;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2012;13460;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2002;895;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2003;1192;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2004;1285;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2005;1471;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2006;2119;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2007;1962;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2008;2511;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2009;2624;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2010;2446;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2011;2536;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2012;2702;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;technika;2002;3371;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;technika;2003;3793;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;technika;2004;4106;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;technika;2005;4514;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;technika;2006;6487;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;technika;2007;6953;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;technika;2008;8037;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;technika;2009;9013;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;technika;2010;9672;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;technika;2011;9824;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;technika;2012;10526;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;licea profilowane;2002;580;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;licea profilowane;2003;818;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;licea profilowane;2004;1056;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;licea profilowane;2005;733;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;licea profilowane;2006;694;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;licea profilowane;2007;1091;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;licea profilowane;2008;644;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;licea profilowane;2009;455;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;licea profilowane;2010;357;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;licea profilowane;2011;393;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;licea profilowane;2012;232;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;licea ogólnokształcące;2002;-;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;licea ogólnokształcące;2003;-;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;licea ogólnokształcące;2004;-;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;licea ogólnokształcące;2005;-;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;licea ogólnokształcące;2006;5482;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;licea ogólnokształcące;2007;5738;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;licea ogólnokształcące;2008;6706;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;licea ogólnokształcące;2009;6523;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;licea ogólnokształcące;2010;6930;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;licea ogólnokształcące;2011;7366;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;licea ogólnokształcące;2012;7041;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;szkoły policealne;2002;1323;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;szkoły policealne;2003;1369;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;szkoły policealne;2004;1518;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;szkoły policealne;2005;1891;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;szkoły policealne;2006;1709;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;szkoły policealne;2007;479;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;szkoły policealne;2008;612;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;szkoły policealne;2009;480;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;szkoły policealne;2010;467;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;szkoły policealne;2011;420;szt.; 
4300000000;WIELKOPOLSKIE;komputery w szkole;szkoły policealne;2012;468;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2002;3193;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2003;4319;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2004;5080;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2005;5661;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2006;8268;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2007;9413;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2008;10489;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2009;11393;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2010;11878;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2011;12289;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2012;13009;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2002;649;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2003;925;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2004;1112;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2005;1257;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2006;1933;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2007;1872;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2008;2445;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2009;2540;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2010;2366;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2011;2443;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2012;2573;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;technika;2002;2175;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;technika;2003;2757;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;technika;2004;3047;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;technika;2005;3740;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;technika;2006;5729;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;technika;2007;6497;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;technika;2008;7437;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;technika;2009;8402;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;technika;2010;9156;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;technika;2011;9464;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;technika;2012;10209;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2002;369;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2003;637;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2004;921;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2005;664;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2006;606;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2007;1044;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2008;607;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2009;451;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2010;356;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2011;382;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2012;227;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2002;-;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2003;-;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2004;-;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2005;-;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2006;5048;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2007;5328;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2008;6213;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2009;6166;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2010;6525;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2011;7010;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2012;6762;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2002;1039;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2003;1206;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2004;1407;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2005;1712;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2006;1607;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2007;413;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2008;535;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2009;410;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2010;406;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2011;359;szt.; 
4300000000;WIELKOPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2012;392;szt.; 
4320000000;ZACHODNIOPOMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2002;2517;szt.; 
4320000000;ZACHODNIOPOMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2003;3398;szt.; 
4320000000;ZACHODNIOPOMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2004;3779;szt.; 
4320000000;ZACHODNIOPOMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2005;3939;szt.; 
4320000000;ZACHODNIOPOMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2006;5215;szt.; 
4320000000;ZACHODNIOPOMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2007;4804;szt.; 
4320000000;ZACHODNIOPOMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2008;5835;szt.; 
4320000000;ZACHODNIOPOMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2009;5994;szt.; 
4320000000;ZACHODNIOPOMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2010;5824;szt.; 
4320000000;ZACHODNIOPOMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2011;6164;szt.; 
4320000000;ZACHODNIOPOMORSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2012;6199;szt.; 
4320000000;ZACHODNIOPOMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2002;309;szt.; 
4320000000;ZACHODNIOPOMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2003;659;szt.; 
4320000000;ZACHODNIOPOMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2004;725;szt.; 
4320000000;ZACHODNIOPOMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2005;735;szt.; 
4320000000;ZACHODNIOPOMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2006;659;szt.; 
4320000000;ZACHODNIOPOMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2007;866;szt.; 
4320000000;ZACHODNIOPOMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2008;765;szt.; 
4320000000;ZACHODNIOPOMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2009;785;szt.; 
4320000000;ZACHODNIOPOMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2010;821;szt.; 
4320000000;ZACHODNIOPOMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2011;782;szt.; 
4320000000;ZACHODNIOPOMORSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2012;715;szt.; 
4320000000;ZACHODNIOPOMORSKIE;komputery w szkole;technika;2002;1884;szt.; 
4320000000;ZACHODNIOPOMORSKIE;komputery w szkole;technika;2003;1960;szt.; 
